,0,1
0,-0.2021306654993296,0.09418356215421354
1,-0.4363101478335565,0.2089061989446229
2,-0.6303719791868716,0.3831549918871515
3,-0.7739251002111054,0.6018829706716011
4,-0.8692961387611002,0.8435806102770018
5,-0.8819183243194092,1.1039831900387307
6,-0.859966749758871,1.364515400004846
7,-0.7673699884889132,1.6068599049300456
8,-0.5978790212948801,1.8057310138439981
9,-0.40216720198863,1.9677735096514295
10,-0.20460959908288842,2.1228967466152446
11,0.04096294874664902,2.1621008140293347
12,0.276034883626867,2.2266556036184877
13,0.523011725945871,2.2624694042101265
14,0.7847144364578058,2.262731814092672
15,1.0260739556773035,2.312107032295371
16,1.2877221731503772,2.312501000011844
17,1.5495367339237633,2.3125086219818956
18,1.7906968037388706,2.262859127041631
19,2.0317010616113125,2.2624195369266897
20,2.2719957407711853,2.2104727538686335
21,2.5158113700953058,2.145755161812573
22,2.7568211788595294,2.045099756623045
23,2.9553339739560345,1.8769878658064918
24,3.119471105725598,1.6734725632613618
25,3.2520252434470653,1.4486471017201255
26,3.3197872390826673,1.1960521873306955
27,3.2867654726788493,0.9406343235138943
28,3.1690378595570774,0.7071018586300049
29,3.0279127410481976,0.4866381868902228
30,2.8533692591955697,0.2927174406797844
31,2.629398142725887,0.18537586778802823
32,2.396935829126661,0.1145204916720211
33,2.1566601198877975,0.0625287247172955
34,1.8948601994927181,0.06250100025303292
35,1.6331117689246073,0.06234896835017895
36,1.381592670504843,0.03750114404077064
37,1.1197813305790416,0.03750098873221901
38,0.8670447308253357,0.01557272478925186
39,0.6168677670334636,0.037510175796449205
40,0.3654137454808667,0.012498837781259596
41,0.11401876471874739,0.03764995584830377
42,-0.2021306654993296,0.09418356215421354
